"","Cluster","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"681","TES","GO:0034284","response to monosaccharide","121/8469","218/18986",0.555045871559633,1.24431466730797,3.25569880437154,0.0007460691454526,0.00699868626989945,0.00485648969945819,"6518/83667/8891/5563/2730/3158/10628/387597/9462/5743/5208/100313769/150/57678/6934/55088/22841/9024/6833/5080/847/4041/55107/1027/9971/100313896/1361/406948/8660/2621/1215/3091/8892/100507043/9990/7057/4088/3480/5579/5176/6928/125111/252983/6198/1636/2081/57521/100302135/4087/4089/6597/7040/26291/7447/5581/3552/130399/2641/4760/8609/26154/1285/1293/23236/4821/3745/5105/7074/1292/6598/8398/5465/2876/406890/26137/846/111/51714/6514/5290/8893/6434/9370/6443/2044/4825/5530/5562/3673/91942/8622/5122/1946/6659/2822/3123/2030/2729/2309/6648/2852/2645/6717/1080/3952/5799/285/4023/2185/2137/4986/1581/1392/55638/169026/114/389692/10497/80010/407006/100302169",121
"682","TES","GO:0055007","cardiac muscle cell differentiation","77/8469","131/18986",0.587786259541985,1.3177128260319,3.27440622493641,0.000746455914348643,0.00699868626989945,0.00485648969945819,"2475/6548/10269/34/5999/5997/5629/3192/10529/3688/5592/22943/983/657/55553/8048/7490/144165/10818/3479/4633/6926/1948/113622/9472/652/51676/26585/70/57538/11214/55897/4205/4629/91807/79191/6416/2627/80206/4089/115701/7040/6546/4211/27302/2274/90/8324/1525/84700/9215/5465/859/5915/27086/6474/6443/5156/10611/8470/4208/5159/6444/1482/9794/1906/221476/11149/9474/23345/693175/137814/3084/7373/5339/406987/407007",77
"683","TES","GO:0043647","inositol phosphate metabolic process","30/8469","43/18986",0.697674418604651,1.56406264159026,3.32286437266796,0.000747473403856222,0.00699868626989945,0.00485648969945819,"5724/3633/3707/5592/253430/9562/5741/5031/11163/3705/9677/5336/3973/5341/3631/23236/8867/5745/51447/9807/5028/6622/8821/23262/11165/4142/2852/117/64768/4952",30
"684","TES","GO:0030073","insulin secretion","115/8469","206/18986",0.558252427184466,1.25150319784204,3.25690250253843,0.000747984595095504,0.00699868626989945,0.00485648969945819,"11315/63036/6814/6566/2029/387597/5208/1131/240/90550/818/2746/150/6934/55088/22841/9024/406/6833/9066/4041/1374/55107/4544/1813/399979/51768/3458/9971/80024/2308/8660/3091/100507043/5579/2775/9501/4843/6352/6928/252983/5578/5573/116/4087/4160/2767/7260/7447/5581/3553/130399/2641/11069/4760/8609/26154/3667/8864/23236/6616/3745/2778/7074/54097/8398/3708/25924/131177/846/111/27230/51714/6514/2693/952/9575/5978/2044/4825/5530/3033/91942/9607/2151/2150/8622/1946/6659/2822/3123/7021/51167/1268/5071/2852/3569/2645/27445/6717/1080/3952/5799/640/6422/1392/9699/55638/169026/114/389692/5991/3717/56262/2182",115
"685","TES","GO:0006885","regulation of pH","64/8469","106/18986",0.60377358490566,1.35355358165295,3.27553775071059,0.000766101230263162,0.00714520847663775,0.00495816357943004,"25932/6548/23557/56833/480/8804/356/284525/252839/887/219931/282679/23682/54734/120892/9498/479/144811/1910/55647/7337/4948/11261/23312/256764/54982/51458/535/596/525/389015/6549/84317/57282/6556/6508/9777/57468/23315/5594/9497/523/285195/55858/8671/150159/1182/51151/1657/1906/54664/5172/1811/1080/50617/6522/526/51606/245972/80231/10159/84679/3920/10479",64
"686","TES","GO:0001658","branching involved in ureteric bud morphogenesis","40/8469","61/18986",0.655737704918033,1.47004794728702,3.29962483778683,0.000766993472414083,0.00714520847663775,0.00495816357943004,"56998/4070/7482/5087/183/8642/55366/7490/652/6495/51804/26585/6299/9955/6928/9241/6662/80000/4089/596/7040/10736/7849/3911/1499/1739/5311/255743/2247/170690/2297/2246/2737/6469/2138/4609/5727/9500/186/2719",40
"687","TES","GO:0060038","cardiac muscle cell proliferation","40/8469","61/18986",0.655737704918033,1.47004794728702,3.29962483778683,0.000766993472414083,0.00714520847663775,0.00495816357943004,"7049/3776/7042/983/657/2263/26011/10413/196528/2254/407975/60485/65009/2303/9241/5573/2627/27302/2066/861/9686/205428/3516/2247/4086/4208/1482/2296/3720/1432/5292/10370/693175/3084/2260/23414/100126316/406987/25/407007",40
"688","TES","GO:0048565","digestive tract development","80/8469","137/18986",0.583941605839416,1.30909379247457,3.25823076288618,0.00078430259564718,0.00729583809904354,0.00506268765458301,"3158/7042/3142/4838/159296/2263/3784/887/8642/55366/60529/10413/79827/2254/5925/1102/688/1910/60485/51339/3091/7043/8854/4088/6299/123872/2300/388364/6928/5697/6662/2627/4087/596/7040/6664/10736/57669/2736/1281/7855/1373/4821/9139/6714/5021/5915/1499/7474/6474/339829/2049/8626/3280/579/5156/3576/56034/25836/3572/25803/639/54806/56913/10551/4852/2737/23242/1956/6522/6469/137814/6422/2131/4882/5125/2304/445/286451/7547",80
"689","TES","GO:0060688","regulation of morphogenesis of a branching structure","35/8469","52/18986",0.673076923076923,1.50891940743163,3.29765280242882,0.000792217566949495,0.00735876985265133,0.00510635690926579,"4070/7482/183/2263/55366/120892/59277/652/6495/51804/55727/26585/2252/9241/6662/7040/10736/57142/53335/7849/859/1499/7474/6474/9175/2099/6469/2260/6422/6591/23213/25/9500/186/4204",35
"690","TES","GO:0015711","organic anion transport","240/8469","462/18986",0.519480519480519,1.16458343875985,3.21377274959767,0.000797459906941817,0.00739672957163425,0.00513269770768502,"116362/391013/84879/6513/23169/23507/84230/55144/5825/23443/29957/9122/6566/5999/55811/10560/5743/5997/134/115019/3776/2058/3775/8564/1645/1109/3688/5592/220963/8034/5660/387700/1244/8036/51703/51700/6833/159963/6506/7439/283238/1374/11309/120103/24145/1813/219855/144195/6515/4257/6579/225/81539/54407/55089/9498/9194/55117/246213/160728/32/5027/5025/121260/6541/7223/8600/10257/8660/9056/23428/89874/145389/5663/5826/123096/7057/1381/28232/4363/85320/9057/146167/284111/162515/55244/4843/9058/4763/2538/2670/6198/762/1636/5608/3993/85019/6860/5205/8792/10755/376497/11136/56301/634/6510/8884/6519/3973/51542/6509/94097/3552/3553/22930/785/22925/57282/151258/8647/4036/8604/57181/6556/6508/2181/151473/8864/83959/9962/10955/64849/81031/6573/83733/10478/5465/2917/5468/6533/9497/9390/788/115286/10550/961/1814/846/6578/5948/5947/152078/57709/6514/10057/56606/201780/8671/345274/9429/6622/4547/64116/23657/84068/2180/56172/6507/133418/153129/10087/256987/6558/28965/1836/285641/153201/206358/2172/94081/51000/1906/84062/10786/5467/6005/3351/51167/10559/117247/441168/254228/221301/2697/2173/340146/7957/2911/51660/80727/84725/948/54677/5244/5243/55972/10165/375611/5172/1811/50640/1080/3952/84912/29803/6522/2055/10434/4067/1581/81796/2171/5375/2167/646486/157724/115111/729330/6505/123/320/301/4915/11046/56262/59272/6567/9075/2182/11254",240
"691","TES","GO:0006029","proteoglycan metabolic process","55/8469","89/18986",0.617977528089888,1.38539630987302,3.27025451564057,0.000800569981630647,0.00740903250883314,0.00514123489387615,"9653/2135/1301/9917/9469/6934/51363/2132/1280/3479/50515/11061/113189/26035/22856/2300/9955/64132/83539/92126/64377/9394/659/2817/81031/55959/2720/1499/166012/92370/9957/7358/10855/658/81792/3074/337876/3340/135152/222537/29940/10090/55501/2990/55790/2137/138050/54928/23213/2131/11046/56548/695/90161/3423",55
"692","TES","GO:0043112","receptor metabolic process","47/8469","74/18986",0.635135135135135,1.42386063002429,3.27827694747598,0.000801101640017583,0.00740903250883314,0.00514123489387615,"1889/7805/2060/51100/8934/441925/10133/22876/7405/8898/6653/5830/144717/2530/5663/5641/4734/302/5045/4905/54894/125058/5771/7040/30845/57679/55614/83737/10564/5770/84133/50852/30849/27065/6622/83891/819/2890/11149/10268/22853/57154/43/5828/64089/51510/8239",47
"693","TES","GO:0033622","integrin activation","20/8469","26/18986",0.769230769230769,1.724479322779,3.31717919269212,0.000821309948137508,0.0075740398675505,0.00525573588835454,"1307/9928/6387/83700/5908/10979/6376/9780/8631/54922/9270/5341/2335/55612/6714/64805/10563/5734/889/1015",20
"694","TES","GO:0051894","positive regulation of focal adhesion assembly","20/8469","26/18986",0.769230769230769,1.724479322779,3.31717919269212,0.000821309948137508,0.0075740398675505,0.00525573588835454,"1307/6281/4653/8829/5795/7070/10979/342184/4088/6093/9270/9448/3987/57669/6385/3791/5879/6422/7010/25",20
"695","TES","GO:0044782","cilium organization","223/8469","427/18986",0.522248243559719,1.17078818658931,3.2030956607665,0.000832827357488074,0.0076692015653578,0.00532176996780338,"84217/149465/54558/127254/117178/57489/54874/8556/128344/200162/257177/22920/92344/9857/27185/10806/55130/118491/23268/8729/403/9148/159686/3983/54777/3784/144132/7275/55742/51524/10938/374407/26005/57562/10413/79659/55531/399949/22897/79864/144165/23329/79738/80184/282809/51134/120935/144535/5992/84260/28981/79600/160762/8100/145173/10464/10257/23116/8814/9786/23224/83544/80127/23093/112752/145508/123016/440193/30844/146057/145788/55329/161502/123811/1540/23322/583/84229/29105/29070/123872/9851/83659/64518/27077/9001/284067/54903/10801/125488/25914/5990/84902/5819/2909/3754/375189/92749/30845/51626/55704/200728/51057/10097/116143/64844/79809/129880/150737/92104/56171/65062/79582/27148/164781/80210/26146/8195/26074/9371/11190/3911/5116/3985/25814/199223/152206/25930/4134/25886/11188/200894/55081/55779/89876/2932/348807/55764/199221/80321/25937/339829/647309/3064/57545/202018/57728/80157/9662/2712/5311/80216/166379/27152/10733/132320/85462/4750/170690/1767/79925/65250/90355/153241/11127/22885/4739/51256/84062/221481/1769/51715/167691/22832/9474/84071/345895/221322/54806/54919/29887/27241/989/51314/23386/168448/57639/95681/136332/79989/65999/63917/5108/79645/6101/137392/91147/6674/93594/50807/23639/5991/158297/347240/27019/84131/55582/138639/8555/22954/2934/4957/1183/8481/6792/1756/6103/8239/6102/10013/392509/54521/4952",223
"696","TES","GO:0071230","cellular response to amino acid stimulus","56/8469","91/18986",0.615384615384615,1.3795834582232,3.25709147917298,0.000834771280331427,0.00767605775017404,0.00532652757368162,"2475/83667/1307/64121/2730/57463/3158/5743/824/6935/57559/22849/9148/143686/4314/80310/3843/1282/6495/197131/64506/4313/57521/2906/53335/4780/1281/1290/8452/23677/598/84861/9978/2033/5156/56034/153129/2741/2890/80315/23304/2729/58528/27244/2534/1956/1278/154743/158376/4915/445/2742/1536/10325/538/1288",56
"697","TES","GO:0043473","pigmentation","68/8469","114/18986",0.596491228070175,1.33722782573389,3.24072585779945,0.000854174514326826,0.00784320931376138,0.00544251646295383,"81839/54507/23557/8934/1130/83938/3257/11234/219931/4647/23682/1813/80070/2647/4254/1910/1638/4948/283652/4644/5873/10239/583/1001/164/4763/596/2767/8907/10913/10018/9839/129880/55686/130340/79083/8455/8195/434/25825/89781/162/56999/4286/84343/8975/57619/1909/51151/8546/4208/1176/63915/84062/63971/9896/5167/10981/6648/2737/6591/7306/4935/357/8905/10159/1896/538",68
"698","TES","GO:0033157","regulation of intracellular protein transport","87/8469","151/18986",0.576158940397351,1.29164643315434,3.22877484438717,0.000856102735893117,0.00784965259271626,0.0054469875474786,"11315/23400/998/127933/89866/111240474/5743/8934/55432/5784/983/23401/9531/9024/258010/79899/6653/3458/4193/80184/64328/9818/51569/3936/3843/337867/2621/5587/652/9495/5663/3429/3320/11261/51496/4947/4088/999/7531/81565/4763/7040/7514/3553/7341/580/6672/55612/9777/11142/5770/7327/5116/2033/5905/2932/7545/1894/9370/347/80157/22902/23379/5295/79628/8899/1432/51715/55754/51465/340146/7957/2737/948/29969/3952/6469/51201/5108/444/5569/51366/284/3717/10541/7295/10178",87
"699","TES","GO:0003176","aortic valve development","31/8469","45/18986",0.688888888888889,1.54436703795542,3.28074182531572,0.000860043505565831,0.00787450419974438,0.00546423243728972,"7133/26508/7075/1942/2625/5925/652/4091/1009/8313/6662/6093/4087/4772/7040/9475/659/182/6615/11096/7048/6092/6091/9353/3516/6586/1482/7291/2006/6591/23462",31
"700","TES","GO:1903038","negative regulation of leukocyte cell-cell adhesion","88/8469","153/18986",0.57516339869281,1.28941460474456,3.22538703265995,0.000864528293557046,0.00790425868395014,0.00548487950453711,"864/7805/11146/26191/79679/387597/6375/7292/149041/54900/3142/375056/6387/64115/9231/10077/56253/65125/969/5074/3146/1511/652/3958/384/865/3965/406991/5573/57045/5771/4092/9306/6370/7040/9655/84695/84524/92196/64844/1493/5621/83737/6385/861/5465/406890/868/53833/604/1739/8654/3558/23240/56477/3659/80762/972/56940/84830/9750/3077/3135/3133/3123/27242/23376/383/8379/10457/2737/10875/6522/6469/3620/55824/407030/29126/80380/3456/3440/407035/301/9314/445/407006/407007/11326",88
"701","TES","GO:2000106","regulation of leukocyte apoptotic process","57/8469","93/18986",0.612903225806452,1.37402062169811,3.24460617195577,0.000868349032164251,0.00792786562888903,0.00550126070530967,"407040/6097/1942/22920/3707/5588/6387/57678/5896/8772/4254/5027/338442/407975/8660/2621/652/3958/3091/384/64919/3965/4763/6352/1236/596/602/6868/10018/10461/84524/57181/598/1234/7474/27086/5291/2693/6480/604/3558/23657/9693/3575/4208/96459/972/171558/64065/3620/4067/6482/81704/29126/301/695/1831",57
"702","TES","GO:0070229","negative regulation of lymphocyte apoptotic process","27/8469","38/18986",0.710526315789474,1.59287432183008,3.28282839617876,0.000877291988832939,0.00798672649862136,0.00554210511475058,"6097/1942/22920/5588/57678/5896/8772/407975/8660/652/3091/384/64919/6352/596/602/57181/27086/604/3558/3575/972/171558/3620/6482/81704/1831",27
"703","TES","GO:0071711","basement membrane organization","27/8469","38/18986",0.710526315789474,1.59287432183008,3.28282839617876,0.000877291988832939,0.00798672649862136,0.00554210511475058,"1520/3915/83872/3688/144165/59277/1282/1215/22795/29954/23768/284217/3249/10653/7837/23332/1281/55612/9215/23122/1605/90102/3908/3912/858/857/2131",27
"704","TES","GO:0050771","negative regulation of axonogenesis","36/8469","54/18986",0.666666666666667,1.49454874640847,3.26575174491111,0.000879492950235133,0.00799539045668303,0.00554811716064897,"2048/1600/7143/8829/5728/6585/4038/7070/57609/23111/5663/80031/56963/999/9423/7473/1630/5802/4099/57142/53335/4133/6405/7474/6259/22902/6696/9037/23105/51265/9856/10371/3475/10013/2258/4168",36
"705","TES","GO:0002836","positive regulation of response to tumor cell","15/8469","18/18986",0.833333333333333,1.86818593301059,3.30684361529051,0.000886338447911158,0.00801209896416866,0.00555971143582691,"11126/56253/10666/5817/5819/3329/84861/9390/3592/5562/81545/3593/3123/1687/7532",15
"706","TES","GO:0002839","positive regulation of immune response to tumor cell","15/8469","18/18986",0.833333333333333,1.86818593301059,3.30684361529051,0.000886338447911158,0.00801209896416866,0.00555971143582691,"11126/56253/10666/5817/5819/3329/84861/9390/3592/5562/81545/3593/3123/1687/7532",15
"707","TES","GO:0019896","axonal transport of mitochondrion","15/8469","18/18986",0.833333333333333,1.86818593301059,3.30684361529051,0.000886338447911158,0.00801209896416866,0.00555971143582691,"84871/9638/3091/3281/9001/6683/66008/22906/4976/7345/84709/4747/55638/23287/10013",15
"708","TES","GO:0033631","cell-cell adhesion mediated by integrin","15/8469","18/18986",0.833333333333333,1.86818593301059,3.30684361529051,0.000886338447911158,0.00801209896416866,0.00555971143582691,"8613/7412/3688/23075/65125/3678/9780/6352/8631/1803/3676/10563/255743/5420/8754",15
"709","TES","GO:0072078","nephron tubule morphogenesis","49/8469","78/18986",0.628205128205128,1.40832478026952,3.24269178834062,0.000897767053040664,0.00810191796202221,0.00562203813844929,"56998/4070/9653/7482/5087/183/55083/2625/8642/55366/7490/652/6495/51804/26585/342184/6299/79191/9955/6928/9241/6662/80000/4089/596/7040/10736/7849/3911/1499/3280/1739/5311/255743/2247/79192/170690/2297/26249/2246/54806/2737/6469/2138/4609/5727/9500/186/2719",49
"710","TES","GO:0021545","cranial nerve development","42/8469","65/18986",0.646153846153846,1.44856263113436,3.25074689364351,0.000898806523911839,0.00810191796202221,0.00562203813844929,"2048/8829/1959/220202/3746/89797/6334/2065/3747/84189/6495/51804/123041/6299/1258/146167/3211/3213/5205/8828/57007/4821/9935/104/1499/6405/3280/8929/6507/91137/4762/5459/7020/10370/3198/2737/10371/91584/55636/2131/4882/4693",42
"711","TES","GO:0106027","neuron projection organization","58/8469","95/18986",0.610526315789474,1.36869200986881,3.23276015568088,0.000901252763493556,0.00811254245620078,0.00562941062873538,"998/2048/1942/55811/26052/7779/22891/26128/5728/4076/2017/8898/2904/65981/225/120892/8499/26037/5663/5641/7337/3480/29904/5048/26115/3643/50944/85461/10152/2043/55619/25791/5621/23613/351/7074/23181/2932/5357/170506/22871/2049/10611/1501/9456/4739/84062/2534/816/8976/27067/407030/5789/10013/158866/100528062/80823/5063",58
"712","TES","GO:0007599","hemostasis","132/8469","241/18986",0.547717842323652,1.22788652194555,3.19491912654005,0.000907147800208612,0.00815413752996505,0.00565827405245437,"63036/2048/5051/3932/8761/2152/10451/6814/3570/50848/2153/5588/5592/221037/5328/7414/9060/953/150/10077/11234/79056/966/90139/5795/84959/6484/2313/7450/196527/7103/160851/1361/3356/2621/22821/1511/81542/3705/5265/7057/7301/2923/5873/302/79001/170692/5336/239/3690/10672/350/5578/84034/10627/1311/634/388931/5341/151/10461/5624/2191/80856/4780/7035/1281/5270/8527/10398/6714/2778/81027/89781/4627/5155/2192/5627/2815/5291/5359/64805/5028/5912/5290/1608/7006/5156/5196/10855/23173/308/23657/2244/2160/3673/3572/2151/2149/2150/8546/2162/84830/1906/84062/3710/1432/5340/2768/3569/5478/3315/948/7980/5054/5294/857/9162/6469/5327/4067/8323/50808/3717/2776/7099/5638/29071/2158/554/2157/65991",132
"713","TES","GO:0050680","negative regulation of epithelial cell proliferation","99/8469","175/18986",0.565714285714286,1.26823136480947,3.19888091018951,0.000929628854775006,0.00834449462911646,0.00579036559872407,"407040/864/126695/7049/79577/406988/7042/11221/2625/6935/240/79812/2263/619552/1028/5080/282679/1813/406911/1027/7421/55801/2321/675/1361/5925/406948/11061/1948/26257/60485/652/22846/7057/26471/91862/5176/388364/4763/406968/6347/406991/350/6662/5797/6794/3249/7040/634/7498/84913/6772/100423036/7857/1285/8200/6789/5468/7474/6091/55081/3592/1739/8929/2069/9255/27152/55294/1601/4208/4163/6678/3593/5617/5467/135228/5796/889/1021/858/857/406917/8805/6422/6591/23213/5828/6788/9788/407030/4781/687/5727/153090/8573/407007/9500/367/2719",99
